id,Age
74248,8.852689239553902
74249,15.11445036511241
74250,10.582324314044095
74251,12.621320874704919
74252,8.037896683776069
74253,10.977597593974307
74254,10.139876547244427
74255,10.491592372387325
74256,10.751550025920887
74257,12.352153765742598
74258,4.198198127693967
74259,10.258365656080416
74260,8.348920124245527
74261,7.0226504111768335
74262,5.001947986798415
74263,10.989365205769538
74264,10.111426960126028
74265,11.161411571637071
74266,8.184479069617181
74267,10.325142915526383
74268,7.05619151864213
74269,7.920684631074961
74270,8.230965979948198
74271,10.980278167083435
74272,16.55443030524796
74273,7.05619151864213
74274,11.828280712851479
74275,8.532635537354349
74276,7.99245573249946
74277,8.702198331261732
74278,13.625496402197621
74279,10.332092482011552
74280,10.719524343921712
74281,15.118090010800588
74282,12.062154315835688
74283,10.851625227116244
74284,7.788257322265807
74285,6.994877103076826
74286,10.37484492887499
74287,10.938089673329502
74288,11.42493310742607
74289,7.9638131696024015
74290,10.788261564601425
74291,11.682931209123035
74292,9.273303847858998
74293,7.815030053079792
74294,10.29070077512056
74295,12.947966812107486
74296,10.950473844058822
74297,10.48842988207811
74298,14.868432674925144
74299,10.92853065553364
74300,9.984667162994183
74301,10.382594023226968
74302,9.949595122558991
74303,9.50745368112798
74304,11.1617896928804
74305,9.143789148258776
74306,8.840402227267319
74307,7.9926647371074875
74308,10.883505236628158
74309,9.911204910908898
74310,19.15732019261266
74311,8.694392088608508
74312,12.442954206860138
74313,10.65937639788349
74314,10.788028823501664
74315,9.093746264496685
74316,10.076436810170284
74317,9.931709061771096
74318,11.796299942984271
74319,11.958484521421846
74320,7.68471509087407
74321,9.117538115120936
74322,12.006114175289731
74323,10.650704256835125
74324,11.914218890778885
74325,8.572764501954085
74326,8.729390917683281
74327,10.369617381177655
74328,11.899417118404154
74329,8.930369005626128
74330,8.207563257981425
74331,5.259048574624806
74332,9.906147752398391
74333,12.176716329873152
74334,11.960701239600807
74335,10.634260337894377
74336,8.559593383632453
74337,8.86866092055127
74338,9.512176324531225
74339,9.526067682370309
74340,8.81507445204666
74341,8.885948584203668
74342,7.99742436048281
74343,8.06621771692948
74344,9.923241851532483
74345,9.899136916320847
74346,7.028892101176833
74347,13.01069658616664
74348,10.14225263716227
74349,8.855060679532839
74350,10.759633082873231
74351,11.582147512526715
74352,12.244501200896973
74353,9.915955668868309
74354,11.908880071349172
74355,6.998840967906261
74356,6.0000000000000036
74357,9.945576052271974
74358,7.002791564549041
74359,8.150173882954658
74360,8.571757703697614
74361,10.303608488927045
74362,8.151921668634506
74363,9.686160088235207
74364,9.912335842534558
74365,5.253311803891773
74366,5.339909315410621
74367,7.579841920074491
74368,8.001790490330468
74369,8.82927785132058
74370,11.026664442168704
74371,10.550311315084008
74372,10.140881283179938
74373,9.965883449840842
74374,9.025553584524193
74375,7.0000000000000036
74376,10.948326445821158
74377,9.757081468627126
74378,14.062283382233362
74379,11.406344897499702
74380,9.721220302448748
74381,8.827873923974263
74382,11.029585112719696
74383,7.990186350085896
74384,9.868777531773711
74385,9.745661940872091
74386,13.558264188451519
74387,10.947251083355361
74388,7.061247020362991
74389,9.186121881569115
74390,6.814767327280487
74391,7.997759758151142
74392,9.263637179589399
74393,11.750473703941838
74394,7.994637543444883
74395,9.500233315861442
74396,9.56999362266527
74397,7.0000000000000036
74398,9.634166299231198
74399,11.333701889183905
74400,11.416367016578503
74401,8.598521997903946
74402,8.627163200499272
74403,10.751170052311688
74404,7.0000000000000036
74405,16.07926845475096
74406,5.0299220570602365
74407,9.131708820901363
74408,9.940270834165462
74409,12.986660522436823
74410,9.8741130939771
74411,10.694713026104688
74412,10.695190380647096
74413,9.054678478660751
74414,11.496668845577181
74415,13.92300478957061
74416,10.029060970930294
74417,15.555478262224929
74418,8.455578470098743
74419,10.07419762069692
74420,10.052892945137993
74421,8.914339380324307
74422,5.008360839993895
74423,9.99383610783451
74424,7.998833900342243
74425,7.028111389903067
74426,10.532385708827515
74427,9.813597350861352
74428,9.701724431097853
74429,13.881460103989484
74430,5.998590756240958
74431,5.127440892720109
74432,10.559001671370254
74433,13.423558409353406
74434,11.639532930004238
74435,10.670187634938975
74436,12.443686860526393
74437,10.430221075451017
74438,10.465622405253269
74439,8.09297633625217
74440,11.09590840402956
74441,9.395760354172022
74442,11.460424423993652
74443,7.00183787582222
74444,8.93770356918403
74445,11.10302577207364
74446,12.501635196940283
74447,9.30442259119086
74448,4.444719888414019
74449,6.995643741558856
74450,9.844745938101592
74451,14.316301717631417
74452,11.007596023485542
74453,5.850206244415734
74454,9.685785191459916
74455,8.000278428346224
74456,10.856238019620772
74457,6.975712161708358
74458,7.246507443006317
74459,10.225356745716399
74460,7.9781658775288395
74461,11.851347575108496
74462,8.603242757299448
74463,10.163675734720448
74464,13.369312514531535
74465,5.128599399458329
74466,11.045302646118218
74467,11.175439865402472
74468,8.434282089080671
74469,9.757191195008764
74470,11.418633290756295
74471,11.597271102488426
74472,13.011138228042915
74473,15.21530722526845
74474,4.9847284154852325
74475,10.609086033536402
74476,10.561343360346068
74477,10.162376571000866
74478,9.030722410115542
74479,15.92008474675544
74480,9.587649328858925
74481,7.994598654539631
74482,9.46076465602484
74483,9.484985395796988
74484,11.259975373724567
74485,14.87770708334949
74486,6.985750036959864
74487,4.991347238246162
74488,10.88289883361797
74489,7.681239005234996
74490,6.9518535777995965
74491,9.520346370658695
74492,6.828017492276572
74493,9.707769346436452
74494,11.006265223421808
74495,11.891589138009484
74496,5.127440892720109
74497,9.717754420853959
74498,9.92175164536741
74499,8.821269560152095
74500,9.135597832746774
74501,9.443780920561235
74502,10.56897421795584
74503,9.456447724855035
74504,12.63825131725641
74505,9.19070202580217
74506,9.997596932188875
74507,9.132750550156352
74508,6.995643741558856
74509,14.1858711069495
74510,10.628908363787806
74511,11.169584305341319
74512,9.858001672820013
74513,11.681904068383762
74514,9.755217454212223
74515,9.726130874787502
74516,6.002356011721005
74517,8.038719270874731
74518,10.401240037109885
74519,9.959468675396375
74520,5.908419820304298
74521,8.716321551139522
74522,10.206076675275487
74523,10.03338135066256
74524,8.34237977332574
74525,7.0000000000000036
74526,7.9930897948147415
74527,9.18286462213805
74528,9.497055638777407
74529,8.980905594741522
74530,8.92151714587365
74531,10.487739390618357
74532,9.552369698189766
74533,9.864176351795512
74534,7.440576607195238
74535,11.243977800547146
74536,5.126133805416488
74537,7.1555350017337975
74538,10.0600573569237
74539,8.961895345407974
74540,8.522343524005219
74541,9.889290461516326
74542,10.128343229699214
74543,9.969438957288348
74544,9.935350600690255
74545,10.285222692307022
74546,14.724293651555955
74547,10.256841610612154
74548,14.378697425676629
74549,8.005576897883588
74550,12.81009015948483
74551,11.56512866590998
74552,9.109447261198763
74553,9.335017594409376
74554,10.38247253358635
74555,10.451787208837892
74556,9.295426169223088
74557,11.557736254104533
74558,9.942360405756013
74559,10.229009236051665
74560,9.835083806034813
74561,10.507028344224702
74562,4.9999999999999964
74563,9.993441277765209
74564,9.755814031701219
74565,8.434214844049668
74566,9.051983637629583
74567,14.243072606113424
74568,5.206646944254134
74569,16.011464958367668
74570,12.172863872624026
74571,4.0000000000000036
74572,6.121808730579266
74573,14.248362950557725
74574,10.76454771706649
74575,6.893360091434303
74576,7.501391872066366
74577,8.05806380812515
74578,7.154396725182664
74579,10.963721612111348
74580,9.842077000734195
74581,10.001003782022748
74582,4.910579931768469
74583,10.376453887137153
74584,10.42547352299396
74585,11.567611436917371
74586,4.0000000000000036
74587,6.004867341694746
74588,9.080503342092399
74589,8.545041461470067
74590,11.251472859158737
74591,9.096881597328563
74592,11.008839832490128
74593,5.0000000000000036
74594,11.689837439862627
74595,12.675788541295448
74596,10.665871693672004
74597,8.000548455084358
74598,5.579111539210812
74599,8.781578022790377
74600,6.002785490861358
74601,7.018316868481241
74602,9.364877797803356
74603,4.999705573696625
74604,12.512981314007932
74605,5.250846209849932
74606,7.954985072159959
74607,11.044610066128628
74608,9.456282763946945
74609,6.828017492276572
74610,11.437059518267786
74611,8.139047713008924
74612,11.172552858244854
74613,9.673222426835464
74614,8.717119166953639
74615,11.043100926019003
74616,6.831493577915646
74617,10.43995673318806
74618,5.959596986864236
74619,8.466514140338585
74620,8.970141688140366
74621,6.002356011721005
74622,8.056330173417276
74623,7.111548511214362
74624,9.02745059810503
74625,9.617499854906534
74626,10.94910730204967
74627,9.3089224706466
74628,12.833730181035067
74629,10.910996240207476
74630,13.123022788855682
74631,14.649580390240144
74632,8.066079906897297
74633,15.046215285348959
74634,8.830063591352847
74635,9.983227233857688
74636,12.726553980226658
74637,7.958344848072727
74638,6.779521462101004
74639,9.263441634032201
74640,7.9468685343544685
74641,6.995954249185603
74642,8.095690178355952
74643,10.228610905875543
74644,10.07578407930591
74645,4.0000000000000036
74646,8.708942649521802
74647,10.154877845997094
74648,11.158733195509694
74649,5.230489849563989
74650,12.907433284754868
74651,10.056642296017616
74652,11.908141970799997
74653,5.259048574624806
74654,11.477295331239313
74655,10.837861108166328
74656,8.447523245855457
74657,8.686355843177072
74658,10.909138848342245
74659,9.987820770022315
74660,9.330543206885288
74661,13.81769251400915
74662,8.019037369009046
74663,11.197762708680237
74664,11.296425389915159
74665,15.481865401334943
74666,10.096737393114841
74667,8.429211932829912
74668,11.467144065151372
74669,9.66423195346951
74670,10.541989660580105
74671,9.637671084302804
74672,10.747447477420275
74673,9.969421517220601
74674,9.261726982992272
74675,11.347858358261753
74676,9.692550008515509
74677,10.220691516613712
74678,9.999516635338386
74679,9.76367240767637
74680,9.695888212563727
74681,8.937117565673068
74682,9.845672521974505
74683,7.000091321300864
74684,6.989190288604769
74685,6.006936443962202
74686,6.000558000000002
74687,9.159720692311012
74688,10.375064401014054
74689,9.480019411551515
74690,8.41208338224372
74691,11.553494291993738
74692,7.039240566912035
74693,7.0226504111768335
74694,10.428334893026863
74695,10.107128213948938
74696,6.002356011721005
74697,8.227777700654004
74698,7.052091840710055
74699,10.660878517232359
74700,8.007566821875429
74701,9.146939932581937
74702,13.785728291336389
74703,6.828017492276572
74704,10.585010306276866
74705,5.126133805416488
74706,6.002785490861358
74707,5.259048574624806
74708,12.738173563395483
74709,9.944476236853726
74710,7.852167913716302
74711,11.422724397944412
74712,12.662690591858846
74713,7.0000000000000036
74714,7.974631842811043
74715,10.089192653914816
74716,7.9617800048269505
74717,9.077383816896061
74718,10.095815943826379
74719,9.708442183852418
74720,8.004382539503897
74721,10.10611571768154
74722,14.848480707958197
74723,9.980672151327502
74724,11.038756263802192
74725,16.154506937639475
74726,11.644705726056019
74727,8.146758149586407
74728,11.02440291802513
74729,10.16920033646903
74730,10.556153545825673
74731,9.470562204865383
74732,12.658109775533314
74733,11.012337910597436
74734,7.0000000000000036
74735,10.610554383176584
74736,7.955239127381747
74737,10.767611886499866
74738,7.985563478659479
74739,10.601391505971149
74740,8.676172489012528
74741,8.977962146993619
74742,12.035536862964664
74743,10.682508508100026
74744,8.742569774084103
74745,8.57423280950372
74746,11.965371296017134
74747,9.999373751346113
74748,9.87910299226966
74749,9.671999661539227
74750,8.016140819970655
74751,9.844797027526381
74752,7.998779684537954
74753,7.0226504111768335
74754,14.574109449042124
74755,10.570251740797188
74756,7.002446836869302
74757,9.740248193772251
74758,11.468793357538933
74759,7.993517629707236
74760,12.189214082609459
74761,8.844129217563228
74762,7.08750723200807
74763,18.95237887493358
74764,11.825103329376617
74765,9.922961029958843
74766,9.897468704773088
74767,6.983647875976102
74768,9.410343355980954
74769,9.00997489469241
74770,9.168564170667635
74771,10.898165669223323
74772,10.403829872608002
74773,9.25996466218185
74774,10.978948058872719
74775,11.194944731655378
74776,10.703583424504568
74777,6.977139335086809
74778,6.011259773540157
74779,9.969216139843114
74780,10.289775763792429
74781,8.908080440653874
74782,8.535978358349377
74783,11.057989847219227
74784,11.215443314596417
74785,10.926413175953817
74786,10.658643484006781
74787,15.45819132649137
74788,6.998865888325064
74789,4.882973318620996
74790,8.994653950034854
74791,11.159687876039465
74792,5.90645906664318
74793,6.93412288410328
74794,13.89705832916887
74795,11.321444498183341
74796,11.780794947489449
74797,8.04734905899791
74798,13.907439846355873
74799,10.108792178618083
74800,15.170734600909563
74801,9.26468846777125
74802,11.132013469655279
74803,12.402080372169179
74804,9.691036101536161
74805,9.905468988651371
74806,4.957339790707236
74807,5.042274302746929
74808,6.989190288604769
74809,15.523208092503419
74810,6.056125448049981
74811,10.876360978958422
74812,10.0544172284579
74813,11.36103634814671
74814,9.80194803174687
74815,9.043936901538988
74816,11.44522583771876
74817,13.240730377147395
74818,8.97753563470927
74819,9.188010590915864
74820,10.794415237356484
74821,10.731411774787853
74822,9.795496144897376
74823,7.995334044954777
74824,10.972872546182076
74825,7.00183787582222
74826,9.582730078699692
74827,10.41110930419031
74828,9.837427524289764
74829,10.66523012869275
74830,9.234088333903951
74831,7.766800808078747
74832,7.998334193305045
74833,13.133248198809595
74834,11.56914693169285
74835,9.968646446904453
74836,11.4588030467089
74837,11.22660847372167
74838,8.969134192626898
74839,7.240418271924643
74840,9.160375186818763
74841,9.206129967320855
74842,10.508588077822646
74843,8.550667732594105
74844,9.125563096343456
74845,9.812595142265584
74846,12.045208474942115
74847,9.019966152878181
74848,9.956927782135756
74849,9.945367571560466
74850,6.040773020645421
74851,8.56836887037332
74852,10.687303188527315
74853,5.139930843177684
74854,14.547502562190223
74855,13.40980492661931
74856,10.567102887371107
74857,16.793374119188464
74858,10.032973970941976
74859,10.71970070913059
74860,9.606849242081706
74861,11.224971241680018
74862,10.450277623119925
74863,7.997080278394529
74864,11.391247180595188
74865,10.279185140193288
74866,10.496765728815243
74867,13.372829205068163
74868,9.739473931047025
74869,9.529215451724136
74870,10.378605698617745
74871,8.96987316276239
74872,11.06682617073659
74873,11.31378179569308
74874,11.747536362337938
74875,11.287105936947002
74876,9.64330195858085
74877,10.315728309042287
74878,7.0000000000000036
74879,7.8924183122816896
74880,9.804621265787938
74881,10.330802081913353
74882,8.746794001074353
74883,10.16882398988645
74884,7.088003171322644
74885,12.38100797134569
74886,12.13259473234942
74887,5.853981943644255
74888,8.852455263680646
74889,8.026295282859698
74890,8.084952825387386
74891,10.685130178517516
74892,9.775125042323427
74893,9.447617859555297
74894,12.138552785178902
74895,8.15414746606124
74896,9.539637536150444
74897,9.67575502976438
74898,10.012788442594816
74899,11.40810795684642
74900,11.476367343375541
74901,7.019428390838369
74902,5.305188420152476
74903,10.916586643105735
74904,10.043632102538576
74905,9.679250230711096
74906,10.121590508156403
74907,5.252153297153553
74908,9.84515555549608
74909,9.383706052636498
74910,10.299898425622173
74911,8.509102073297086
74912,10.104608085468081
74913,12.669418252801554
74914,10.474960635142525
74915,5.998590756240958
74916,12.814206462549086
74917,7.0000000000000036
74918,13.370785483031987
74919,12.08664852627124
74920,10.045349610262909
74921,4.0000000000000036
74922,9.74607413433653
74923,9.412631001193008
74924,10.399177306483368
74925,8.926291536995818
74926,11.29290629834318
74927,7.367842163308719
74928,7.01222996393982
74929,8.599371968800028
74930,9.1163983585771
74931,8.976776342460981
74932,7.815878031450822
74933,16.365939244129287
74934,9.287882658744046
74935,11.009567877959116
74936,8.00523651657674
74937,8.40430658785154
74938,9.933765668979264
74939,11.41603089912759
74940,7.108637260731598
74941,10.588294981554968
74942,7.991972173119169
74943,9.888117327726535
74944,10.192627262105448
74945,8.009006344889599
74946,9.788310035985724
74947,10.791328970061217
74948,6.441557237628191
74949,10.284858553469027
74950,5.151176330790063
74951,11.434013464900044
74952,12.238740077617441
74953,11.595021117831013
74954,9.585971968440154
74955,10.624055460257624
74956,7.0000000000000036
74957,10.224328700758909
74958,7.988938666172384
74959,8.276105061817145
74960,10.207861974070058
74961,12.561235001787567
74962,11.445867242550392
74963,10.74262497380134
74964,9.280336036088135
74965,8.905505055594363
74966,8.803581699948126
74967,11.20748511663899
74968,8.134728075253525
74969,13.546061838316055
74970,10.712695268826879
74971,8.675756177135671
74972,6.998840967906261
74973,8.42077728167448
74974,17.47310922862224
74975,10.940430266510235
74976,11.498752130079263
74977,5.696928666173003
74978,6.0000000000000036
74979,7.0000000000000036
74980,9.42037505461351
74981,6.159229231474072
74982,9.874105248043268
74983,5.259048574624806
74984,7.351070419112837
74985,11.343416303971198
74986,4.0000000000000036
74987,8.20374624701941
74988,5.09206186744443
74989,8.835829886748972
74990,10.102954698152018
74991,8.97297086907829
74992,9.160221774449433
74993,13.13328681419256
74994,6.828017492276572
74995,9.505203622653463
74996,10.502225349292049
74997,7.139620252270291
74998,13.644744498008253
74999,10.971308509166409
75000,10.020747209594104
75001,13.296271777392095
75002,8.462758402375833
75003,9.472052357248115
75004,8.577499584554463
75005,9.74776122139768
75006,14.390779992917041
75007,10.942401209307688
75008,9.05005426297168
75009,8.283223297501667
75010,10.95832318365777
75011,10.093957759905626
75012,11.351036891663087
75013,4.9179281337839456
75014,7.0010819599274985
75015,8.387012654978978
75016,8.000868796253114
75017,14.750453856039291
75018,15.362556645166654
75019,4.0000000000000036
75020,13.829563885931647
75021,7.417892466916937
75022,10.902269436100436
75023,10.87082517117245
75024,4.0000000000000036
75025,10.706836994999994
75026,9.8802001583225
75027,9.882599786524613
75028,11.160748536431123
75029,8.804941805146292
75030,9.762644830067813
75031,11.521873381081154
75032,11.005034757652314
75033,11.098481288989383
75034,6.017562401293917
75035,9.811870851667207
75036,9.778761328992477
75037,9.852546715339116
75038,10.15876940065334
75039,10.184820769909377
75040,9.518144463469472
75041,7.967559892613924
75042,10.676457569232808
75043,8.500582919493706
75044,11.4704317947195
75045,11.970317630841409
75046,8.955609512660658
75047,11.11003537674443
75048,9.83470707812336
75049,9.269450511203829
75050,10.070260643105193
75051,6.807919367903118
75052,13.614782745611842
75053,10.15063118283233
75054,8.913798299690113
75055,6.04057162896537
75056,9.174433865347089
75057,10.272629337622044
75058,10.860915854624034
75059,7.92129269674343
75060,7.995310260251023
75061,11.857071703382106
75062,10.018032060975406
75063,5.807684187062266
75064,9.491427415870094
75065,4.120346119524763
75066,8.205800907261828
75067,10.168163368094318
75068,7.910285680741634
75069,12.405235322880786
75070,16.13317384821944
75071,8.84710426963059
75072,9.548292467405952
75073,6.003744496068904
75074,8.306762476637275
75075,6.997634752798206
75076,11.052919091665794
75077,8.54619480505752
75078,9.70540699810086
75079,7.890277820182581
75080,7.278629513138423
75081,7.18840468133893
75082,10.94869230596738
75083,8.813739576067372
75084,14.998048051801044
75085,9.159609207960635
75086,8.50476927966886
75087,10.644425717303635
75088,6.807919367903118
75089,10.188109527060154
75090,10.293055115548816
75091,7.444685822421608
75092,13.855074661565736
75093,10.57530655851472
75094,6.159229231474072
75095,7.913670156338899
75096,8.182380324964145
75097,7.009406916198854
75098,10.211852449151694
75099,13.094860762139547
75100,11.280210309417422
75101,10.436020054170942
75102,10.046274443110176
75103,10.046060208643732
75104,6.964425963629976
75105,7.9943004050270705
75106,8.74844283738875
75107,13.01322235107231
75108,8.001626242026115
75109,9.412572474601621
75110,12.866588298063101
75111,11.497614438110405
75112,8.26266630147093
75113,8.005438333114517
75114,14.301324870610026
75115,10.809547877879224
75116,6.828017492276572
75117,8.767432588541258
75118,11.3391269998441
75119,8.607117498609012
75120,10.329808555698145
75121,11.342190868958236
75122,7.05619151864213
75123,9.976538589413495
75124,6.159229231474072
75125,11.16609730839375
75126,12.225680277672922
75127,9.749092071666302
75128,8.8534642101498
75129,8.29227460723509
75130,6.005820443962202
75131,10.148862443707637
75132,12.502026732792467
75133,10.665579779384542
75134,8.81179701876722
75135,10.398301650061532
75136,12.110067173696516
75137,9.770130664988471
75138,8.217279842027484
75139,7.0000000000000036
75140,8.954398917525765
75141,9.241270607177192
75142,5.997970756240958
75143,10.191375080681292
75144,10.235497371671592
75145,12.758830568150357
75146,8.025586925968033
75147,9.529746398039473
75148,9.625797262897262
75149,9.063821409157846
75150,6.002356011721005
75151,5.009696796806871
75152,6.0000000000000036
75153,12.836241273550192
75154,8.00300821907246
75155,8.109189450096533
75156,10.104254767330035
75157,10.931981167986427
75158,12.119734563109793
75159,7.001268712046063
75160,9.484919305062256
75161,6.998195056959366
75162,10.10298149600539
75163,8.314681235986722
75164,11.83092889770063
75165,10.829842445928298
75166,11.06090934257672
75167,4.926288973777844
75168,7.0000000000000036
75169,14.661239430202983
75170,7.96972688189825
75171,9.618439793226404
75172,10.148915005464039
75173,10.067597939231431
75174,17.03639880348995
75175,9.435493132035264
75176,10.85887645466633
75177,10.071205206146724
75178,4.2603589718777535
75179,9.97841016229861
75180,9.664506314346122
75181,8.407355521169883
75182,9.833529735913261
75183,11.412037214212
75184,11.438324841551394
75185,10.315609568163849
75186,10.841567269702574
75187,10.363227997818766
75188,8.075159067293518
75189,10.461281241756884
75190,7.941031719577829
75191,12.124476395909378
75192,10.982492992901948
75193,15.473454940438915
75194,9.597852284767102
75195,9.52284137709108
75196,6.159229231474072
75197,7.133422255463646
75198,9.264788519382401
75199,7.001268712046063
75200,10.95828329375317
75201,8.928246076695636
75202,6.828017492276572
75203,10.037571732413662
75204,10.490466416112122
75205,8.202354040155084
75206,8.825064512892451
75207,9.656246053344596
75208,10.281250188976612
75209,10.769475009072456
75210,11.916679433728559
75211,9.397142622433643
75212,10.069002029292337
75213,12.644048003135302
75214,8.995699297202123
75215,9.110763194029053
75216,10.140946849762164
75217,9.925174132806683
75218,9.793358229923506
75219,14.823270339443294
75220,7.523627855830158
75221,10.661101209203254
75222,8.932674225880008
75223,8.95707158997227
75224,7.011490941147951
75225,8.955624291679811
75226,11.892509081740402
75227,5.259048574624806
75228,11.422064445733115
75229,9.904726978510563
75230,8.208541678401868
75231,9.956470814130595
75232,9.769011629259785
75233,14.051812021108999
75234,9.14241057607128
75235,7.965569257335261
75236,11.268545337928137
75237,6.981792811471081
75238,6.995503713304663
75239,11.312377528261825
75240,6.936291696540641
75241,7.816222759130561
75242,9.016721351736036
75243,10.978964657982702
75244,7.0000000000000036
75245,12.531564919097635
75246,11.688511652516906
75247,10.247786296890068
75248,6.960468738141191
75249,10.820442036592459
75250,10.701661009180429
75251,10.199462050800394
75252,9.055803980384496
75253,10.585690120506596
75254,13.087054256266624
75255,12.566747387225218
75256,8.85198893370421
75257,18.852347210195177
75258,10.693082393832364
75259,11.720732595066137
75260,5.891901320963278
75261,10.423454846090605
75262,13.561565215282004
75263,7.105526693544773
75264,9.76641408963344
75265,9.718888854261118
75266,11.20603656592936
75267,10.753389857931689
75268,11.358282039314075
75269,9.918121622058157
75270,5.127440892720109
75271,8.214175562116342
75272,8.64210324561261
75273,4.403651518087479
75274,12.339774620505603
75275,10.058882121627914
75276,12.826504330673346
75277,6.828017492276572
75278,10.61458033506188
75279,7.000035791454518
75280,5.0010956051971736
75281,8.058047035073027
75282,11.564104768082442
75283,7.9651199548422085
75284,10.85222966023879
75285,11.17335077550471
75286,9.948271416561496
75287,5.997970756240958
75288,10.803156156934888
75289,10.882929765491408
75290,15.90285883220344
75291,9.882998228169768
75292,9.834924259957731
75293,10.925069746697373
75294,11.76264387690028
75295,9.079835513169355
75296,5.259048574624806
75297,8.590276004287713
75298,9.502899184392431
75299,8.00009647837054
75300,10.181243685741494
75301,10.196313035766272
75302,9.225837089955805
75303,6.002785490861358
75304,11.111782071027493
75305,10.887608508159905
75306,7.131316067618503
75307,8.994327537944162
75308,10.74311426488268
75309,6.98475939833323
75310,10.435419301233667
75311,8.961658536397561
75312,11.440066653322335
75313,9.396062691987352
75314,9.294815944532418
75315,10.068940486629389
75316,5.55956823790115
